age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target2,balance2,,steps 
33,technician,single,secondary,no,yes,no,cellular,28,jan,191,2,-1,0,unknown,0,negative,,
33,technician,single,tertiary,no,no,no,cellular,28,jan,233,2,-1,0,unknown,0,negative,,
32,unemployed,divorced,secondary,no,no,no,cellular,28,jan,38,1,-1,0,unknown,0,positive,,
46,services,divorced,secondary,no,no,no,cellular,28,jan,246,1,-1,0,unknown,0,positive,,
49,technician,married,secondary,no,yes,yes,cellular,28,jan,90,1,204,1,failure,0,positive,,
48,management,divorced,secondary,no,no,yes,cellular,28,jan,58,2,184,15,other,0,positive,,
55,unemployed,married,primary,no,no,no,telephone,28,jan,201,2,-1,0,unknown,0,positive,,
41,technician,married,secondary,no,no,no,cellular,28,jan,411,2,156,8,other,0,negative,,
45,management,married,secondary,no,yes,no,telephone,28,jan,227,3,187,1,other,0,positive,,
37,management,single,tertiary,no,no,no,cellular,28,jan,253,2,-1,0,unknown,0,positive,,
49,technician,single,unknown,no,no,no,cellular,28,jan,91,3,-1,0,unknown,0,positive,,
32,admin.,single,secondary,no,no,no,cellular,28,jan,205,3,-1,0,unknown,0,positive,,
29,services,married,secondary,no,no,yes,telephone,28,jan,49,3,183,4,failure,0,positive,,
53,self-employed,divorced,tertiary,no,no,no,cellular,28,jan,201,3,-1,0,unknown,0,positive,,
45,blue-collar,married,secondary,no,no,no,cellular,28,jan,517,2,-1,0,unknown,0,negative,,
31,services,single,secondary,no,no,no,telephone,28,jan,49,4,-1,0,unknown,0,positive,,
43,management,married,unknown,no,no,no,telephone,28,jan,518,1,-1,0,unknown,0,positive,,
26,student,married,secondary,no,no,no,cellular,29,jan,220,1,-1,0,unknown,0,positive,,
57,admin.,married,secondary,no,yes,no,cellular,29,jan,52,1,245,2,failure,0,positive,,
33,housemaid,single,secondary,no,no,no,cellular,29,jan,159,1,-1,0,unknown,0,positive,,
33,services,single,secondary,no,yes,no,cellular,29,jan,241,1,266,2,failure,0,positive,,
29,blue-collar,single,secondary,no,yes,yes,cellular,29,jan,275,1,240,1,other,0,positive,,
33,admin.,single,secondary,no,yes,no,cellular,29,jan,111,1,247,2,failure,0,positive,,
26,technician,single,secondary,no,no,yes,cellular,29,jan,90,1,-1,0,unknown,0,positive,,
36,management,divorced,tertiary,no,yes,no,cellular,29,jan,227,1,261,6,failure,0,positive,,
60,retired,divorced,primary,no,yes,yes,cellular,29,jan,192,1,-1,0,unknown,0,negative,,
36,admin.,married,secondary,no,yes,no,cellular,29,jan,151,1,253,1,failure,0,positive,,
49,self-employed,married,secondary,no,yes,yes,cellular,29,jan,385,1,-1,0,unknown,0,negative,,
37,blue-collar,married,primary,no,yes,no,cellular,29,jan,344,1,188,2,failure,0,positive,,
27,self-employed,married,secondary,yes,yes,yes,cellular,29,jan,194,1,188,1,failure,0,positive,,
32,unemployed,married,secondary,no,no,no,cellular,29,jan,203,1,-1,0,unknown,0,positive,,
41,admin.,single,unknown,no,yes,no,cellular,29,jan,103,1,-1,0,unknown,0,positive,,
33,technician,married,secondary,no,no,no,cellular,29,jan,127,1,-1,0,unknown,0,positive,,
27,admin.,single,tertiary,no,no,no,cellular,29,jan,242,1,-1,0,unknown,0,positive,,
31,technician,single,tertiary,no,no,no,cellular,29,jan,106,1,161,2,failure,0,positive,,
54,retired,divorced,tertiary,no,yes,no,cellular,29,jan,89,1,-1,0,unknown,0,positive,,
33,management,single,tertiary,no,yes,no,cellular,29,jan,257,1,262,3,failure,0,positive,,
52,unemployed,married,primary,no,no,yes,cellular,29,jan,141,1,-1,0,unknown,0,negative,,
28,admin.,married,secondary,no,yes,no,cellular,29,jan,282,1,248,2,other,0,positive,,
40,blue-collar,divorced,secondary,no,yes,no,cellular,29,jan,121,1,245,1,failure,0,positive,,
28,services,single,secondary,no,no,yes,cellular,29,jan,248,1,-1,0,unknown,0,positive,,
34,admin.,single,secondary,no,yes,no,cellular,29,jan,169,1,-1,0,unknown,0,positive,,
45,blue-collar,married,primary,no,yes,no,cellular,29,jan,117,1,163,4,failure,0,positive,,
32,admin.,single,secondary,no,no,no,cellular,29,jan,320,1,185,5,other,0,negative,,
47,management,married,secondary,no,no,yes,cellular,29,jan,324,1,-1,0,unknown,0,positive,,
38,technician,single,tertiary,no,yes,yes,cellular,29,jan,87,1,-1,0,unknown,0,positive,,
35,technician,single,secondary,no,yes,no,cellular,29,jan,219,1,246,1,failure,0,positive,,
33,services,married,secondary,no,yes,no,cellular,29,jan,158,2,-1,0,unknown,0,positive,,
41,admin.,single,secondary,no,no,no,cellular,29,jan,125,1,-1,0,unknown,0,positive,,
41,blue-collar,married,secondary,no,no,no,cellular,29,jan,553,2,-1,0,unknown,0,positive,,
50,retired,married,secondary,no,no,no,cellular,29,jan,380,2,-1,0,unknown,0,positive,,
46,management,married,primary,no,no,no,cellular,29,jan,200,2,-1,0,unknown,0,positive,,
27,services,married,unknown,no,yes,yes,cellular,29,jan,128,1,-1,0,unknown,0,negative,,
38,admin.,single,secondary,no,yes,no,cellular,29,jan,261,1,-1,0,unknown,0,positive,,
35,management,married,tertiary,no,no,yes,cellular,29,jan,127,2,-1,0,unknown,0,positive,,
32,admin.,married,secondary,no,no,no,cellular,29,jan,179,1,-1,0,unknown,0,positive,,
27,technician,married,secondary,no,yes,no,cellular,29,jan,205,1,-1,0,unknown,0,positive,,
33,entrepreneur,single,tertiary,no,yes,no,cellular,29,jan,537,1,-1,0,unknown,0,positive,,
46,blue-collar,married,secondary,no,yes,no,cellular,29,jan,79,2,265,2,failure,0,negative,,
28,blue-collar,single,secondary,no,no,no,cellular,29,jan,25,1,-1,0,unknown,0,positive,,
36,technician,married,secondary,no,yes,no,cellular,29,jan,224,2,-1,0,unknown,0,positive,,
26,student,single,secondary,no,no,no,cellular,29,jan,383,2,-1,0,unknown,0,positive,,
29,entrepreneur,single,tertiary,no,no,yes,cellular,29,jan,624,2,-1,0,unknown,0,positive,,
26,technician,single,secondary,no,no,no,cellular,29,jan,706,2,-1,0,unknown,0,positive,,
41,management,married,tertiary,no,no,no,cellular,29,jan,41,2,266,2,failure,0,negative,,
47,management,married,tertiary,yes,no,yes,cellular,29,jan,243,4,161,2,failure,0,negative,,
26,technician,single,tertiary,no,no,no,cellular,29,jan,111,2,-1,0,unknown,0,positive,,
30,services,married,unknown,no,no,no,cellular,29,jan,163,2,-1,0,unknown,0,positive,,
37,blue-collar,single,secondary,no,no,no,cellular,29,jan,163,2,-1,0,unknown,0,positive,,
40,technician,single,secondary,no,yes,yes,cellular,29,jan,155,2,245,3,failure,0,positive,,
36,entrepreneur,married,secondary,no,yes,no,cellular,29,jan,344,3,-1,0,unknown,0,negative,,
53,self-employed,married,primary,no,no,no,cellular,29,jan,78,2,-1,0,unknown,0,positive,,
37,entrepreneur,married,tertiary,no,yes,no,cellular,29,jan,246,2,-1,0,unknown,0,positive,,
47,blue-collar,single,secondary,no,yes,yes,cellular,29,jan,127,2,255,1,other,0,positive,,
46,services,divorced,secondary,no,yes,yes,cellular,29,jan,305,2,-1,0,unknown,0,positive,,
30,services,single,secondary,yes,yes,no,cellular,29,jan,1139,2,255,1,other,0,negative,,
46,management,single,tertiary,no,yes,no,cellular,29,jan,190,3,-1,0,unknown,0,positive,,
31,technician,divorced,secondary,no,no,no,cellular,29,jan,138,2,164,4,other,0,negative,,
32,management,single,tertiary,no,yes,no,cellular,29,jan,215,3,-1,0,unknown,0,positive,,
27,technician,single,secondary,no,no,yes,cellular,29,jan,253,2,192,3,success,0,positive,,
32,admin.,divorced,secondary,no,no,no,telephone,29,jan,243,4,-1,0,unknown,0,positive,,
39,management,single,tertiary,no,no,yes,cellular,29,jan,118,5,196,1,other,0,positive,,
28,management,single,tertiary,no,no,no,cellular,30,jan,651,2,-1,0,unknown,0,positive,,
27,services,married,secondary,no,no,no,cellular,30,jan,403,1,-1,0,unknown,0,positive,,
26,services,single,secondary,no,no,no,cellular,30,jan,397,1,-1,0,unknown,0,positive,,
26,housemaid,married,tertiary,no,no,no,cellular,30,jan,169,3,-1,0,unknown,0,positive,,
59,admin.,married,primary,no,yes,no,cellular,30,jan,126,5,259,7,failure,0,positive,,
35,technician,single,tertiary,no,no,yes,cellular,30,jan,162,3,205,3,failure,0,positive,,
43,admin.,divorced,secondary,no,yes,no,cellular,30,jan,74,1,-1,0,unknown,0,positive,,
27,unemployed,single,tertiary,no,no,no,cellular,30,jan,533,1,-1,0,unknown,0,positive,,
36,unemployed,divorced,secondary,no,yes,no,cellular,30,jan,169,1,2,2,other,0,positive,,
45,admin.,divorced,secondary,no,no,no,cellular,30,jan,91,1,2,1,other,0,positive,,
26,management,single,tertiary,no,yes,no,cellular,30,jan,141,1,-1,0,unknown,0,positive,,
32,blue-collar,single,secondary,no,no,no,cellular,30,jan,410,2,196,2,other,0,positive,,
40,self-employed,single,tertiary,no,no,no,cellular,30,jan,90,1,-1,0,unknown,0,positive,,
51,entrepreneur,single,tertiary,no,no,no,cellular,30,jan,643,1,-1,0,unknown,0,negative,,
37,services,married,secondary,no,yes,no,cellular,30,jan,188,1,-1,0,unknown,0,positive,,
54,technician,married,unknown,no,no,no,cellular,30,jan,491,1,-1,0,unknown,0,negative,,
56,retired,married,secondary,no,no,no,telephone,30,jan,479,1,-1,0,unknown,0,positive,,
32,management,married,primary,yes,yes,yes,cellular,30,jan,445,5,-1,0,unknown,0,negative,,
47,self-employed,married,secondary,no,no,no,cellular,30,jan,188,2,-1,0,unknown,0,positive,,
39,management,married,secondary,no,yes,no,cellular,30,jan,82,2,-1,0,unknown,0,positive,,
33,admin.,divorced,secondary,no,no,no,cellular,30,jan,308,2,-1,0,unknown,0,positive,,
37,blue-collar,divorced,secondary,no,yes,no,cellular,30,jan,638,4,266,1,failure,0,negative,,
59,unemployed,married,primary,no,no,no,cellular,30,jan,3025,2,-1,0,unknown,0,negative,,
31,management,single,tertiary,no,yes,no,cellular,30,jan,68,3,256,51,failure,0,positive,,
53,unemployed,married,secondary,no,no,no,telephone,30,jan,89,3,-1,0,unknown,0,positive,,
28,management,single,tertiary,no,no,no,telephone,30,jan,399,2,2,1,other,0,positive,,
33,management,married,tertiary,no,no,no,cellular,2,feb,84,2,174,4,failure,0,positive,,
43,admin.,married,secondary,no,yes,no,cellular,2,feb,118,1,-1,0,unknown,0,positive,,
34,unemployed,married,tertiary,no,yes,no,cellular,2,feb,110,1,-1,0,unknown,0,positive,,
46,technician,married,secondary,no,yes,no,cellular,2,feb,346,1,180,3,failure,0,positive,,
35,management,married,tertiary,no,no,no,cellular,2,feb,282,1,-1,0,unknown,0,positive,,
40,management,married,tertiary,no,yes,yes,cellular,2,feb,101,1,-1,0,unknown,0,positive,,
45,blue-collar,married,secondary,no,yes,no,cellular,2,feb,91,1,-1,0,unknown,0,positive,,
22,student,single,secondary,no,no,no,cellular,2,feb,928,1,-1,0,unknown,0,positive,,
36,services,married,secondary,no,yes,yes,cellular,2,feb,138,2,-1,0,unknown,0,positive,,
31,technician,single,secondary,no,no,no,cellular,2,feb,50,1,-1,0,unknown,0,positive,,
45,admin.,married,secondary,no,yes,yes,cellular,2,feb,174,1,208,1,failure,0,positive,,
39,services,single,tertiary,no,yes,no,cellular,2,feb,251,1,242,2,failure,0,positive,,
44,technician,married,secondary,no,yes,no,cellular,2,feb,371,1,-1,0,unknown,0,negative,,
47,admin.,divorced,secondary,no,yes,no,cellular,2,feb,244,1,271,4,failure,0,positive,,
53,services,married,secondary,no,yes,no,cellular,2,feb,124,2,5,1,other,0,positive,,
55,management,divorced,tertiary,no,no,no,cellular,2,feb,211,1,-1,0,unknown,0,negative,,
37,admin.,divorced,secondary,no,yes,no,cellular,2,feb,446,2,273,1,failure,0,positive,,
58,blue-collar,divorced,secondary,no,yes,no,cellular,2,feb,226,1,202,4,failure,0,positive,,
48,blue-collar,married,unknown,no,yes,no,cellular,2,feb,212,1,249,2,other,0,positive,,
31,services,single,secondary,no,no,yes,cellular,2,feb,111,1,-1,0,unknown,0,positive,,
32,services,married,secondary,no,yes,no,cellular,2,feb,63,1,257,2,failure,0,positive,,
31,management,married,tertiary,no,yes,no,cellular,2,feb,105,1,-1,0,unknown,0,positive,,
28,management,single,tertiary,no,no,no,cellular,2,feb,271,7,-1,0,unknown,0,positive,,
46,management,married,tertiary,no,no,no,telephone,2,feb,186,1,-1,0,unknown,0,positive,,
33,technician,single,secondary,no,yes,no,cellular,2,feb,20,7,-1,0,unknown,0,positive,,
29,admin.,single,secondary,no,no,no,telephone,2,feb,268,1,-1,0,unknown,0,positive,,
35,technician,married,secondary,no,no,no,cellular,2,feb,324,1,-1,0,unknown,0,positive,,
40,blue-collar,married,primary,no,no,no,cellular,2,feb,84,2,-1,0,unknown,0,positive,,
46,blue-collar,divorced,primary,no,no,no,cellular,2,feb,173,1,-1,0,unknown,0,positive,,
83,retired,married,primary,no,no,no,telephone,2,feb,912,1,-1,0,unknown,0,positive,,
41,housemaid,married,primary,no,no,no,telephone,2,feb,122,3,-1,0,unknown,0,positive,,
39,management,single,tertiary,no,yes,no,cellular,2,feb,268,2,196,2,failure,0,negative,,
40,management,married,tertiary,no,yes,no,cellular,2,feb,349,2,262,275,other,0,positive,,
44,management,married,secondary,no,no,no,cellular,2,feb,194,1,-1,0,unknown,0,positive,,
35,management,single,tertiary,no,no,no,cellular,2,feb,504,1,-1,0,unknown,0,positive,,
33,admin.,married,secondary,no,no,no,cellular,2,feb,161,1,-1,0,unknown,0,positive,,
43,technician,single,secondary,no,yes,no,cellular,2,feb,64,2,-1,0,unknown,0,positive,,
53,admin.,divorced,secondary,no,no,yes,cellular,2,feb,126,2,-1,0,unknown,0,positive,,
61,housemaid,single,unknown,no,no,no,telephone,2,feb,324,1,-1,0,unknown,0,positive,,
31,management,single,tertiary,no,no,no,cellular,2,feb,70,2,-1,0,unknown,0,positive,,
35,services,married,secondary,no,yes,no,cellular,2,feb,134,1,271,2,failure,0,positive,,
27,admin.,single,tertiary,no,no,no,cellular,2,feb,95,3,-1,0,unknown,0,positive,,
35,technician,married,tertiary,no,yes,no,cellular,2,feb,236,2,217,4,failure,0,positive,,
54,management,divorced,tertiary,no,no,no,cellular,2,feb,96,1,-1,0,unknown,0,positive,,
26,self-employed,single,tertiary,no,yes,yes,cellular,2,feb,117,7,-1,0,unknown,0,positive,,
49,blue-collar,married,primary,no,yes,yes,cellular,2,feb,161,2,-1,0,unknown,0,positive,,
35,blue-collar,married,primary,no,yes,no,cellular,2,feb,914,2,-1,0,unknown,0,positive,,
36,admin.,married,secondary,no,yes,no,cellular,2,feb,249,3,-1,0,unknown,0,positive,,
35,management,married,tertiary,no,no,no,cellular,2,feb,56,2,-1,0,unknown,0,positive,,
29,management,single,tertiary,no,no,no,cellular,2,feb,263,2,-1,0,unknown,0,positive,,
35,technician,married,tertiary,no,yes,yes,cellular,2,feb,76,3,5,3,other,0,positive,,
29,technician,single,secondary,no,no,no,telephone,2,feb,70,2,-1,0,unknown,0,positive,,
33,management,single,tertiary,no,yes,no,cellular,2,feb,405,1,-1,0,unknown,0,positive,,
36,services,single,secondary,no,yes,no,cellular,3,feb,231,2,259,1,failure,0,positive,,
25,management,single,tertiary,no,no,no,cellular,3,feb,207,1,-1,0,unknown,0,positive,,
54,retired,married,primary,no,no,no,cellular,3,feb,165,3,-1,0,unknown,0,positive,,
32,admin.,single,unknown,no,no,no,cellular,3,feb,169,2,-1,0,unknown,0,positive,,
34,technician,married,secondary,no,no,no,cellular,3,feb,368,1,-1,0,unknown,0,positive,,
35,admin.,single,secondary,no,yes,no,cellular,3,feb,80,1,273,1,failure,0,negative,,
32,blue-collar,married,secondary,no,yes,no,cellular,3,feb,197,1,270,2,failure,0,positive,,
29,student,single,tertiary,no,no,no,cellular,3,feb,269,1,-1,0,unknown,0,positive,,
33,self-employed,married,tertiary,no,yes,no,cellular,3,feb,280,2,-1,0,unknown,0,positive,,
31,student,single,unknown,no,no,no,cellular,3,feb,92,1,-1,0,unknown,0,positive,,
40,admin.,married,secondary,no,yes,no,cellular,3,feb,561,1,201,1,failure,0,negative,,
50,entrepreneur,married,tertiary,no,no,no,cellular,3,feb,145,1,-1,0,unknown,0,positive,,
59,unemployed,divorced,secondary,no,no,no,telephone,3,feb,251,1,-1,0,unknown,0,positive,,
30,entrepreneur,married,secondary,no,yes,no,cellular,3,feb,24,9,-1,0,unknown,0,positive,,
32,housemaid,married,tertiary,no,yes,no,cellular,3,feb,133,3,77,2,failure,0,positive,,
35,management,single,tertiary,no,yes,no,cellular,3,feb,188,3,270,5,failure,0,positive,,
29,management,married,tertiary,no,no,no,cellular,3,feb,166,3,-1,0,unknown,0,positive,,
28,technician,single,secondary,no,no,no,cellular,3,feb,155,4,-1,0,unknown,0,positive,,
28,technician,married,secondary,no,no,yes,cellular,3,feb,406,3,-1,0,unknown,0,positive,,
34,entrepreneur,single,tertiary,no,yes,no,cellular,3,feb,246,1,-1,0,unknown,0,positive,,
39,blue-collar,married,primary,no,no,no,cellular,3,feb,14,6,-1,0,unknown,0,positive,,
33,management,single,tertiary,no,no,no,cellular,3,feb,252,6,-1,0,unknown,0,positive,,
26,technician,single,secondary,no,no,yes,cellular,3,feb,246,1,-1,0,unknown,0,negative,,
36,management,married,tertiary,no,no,no,telephone,3,feb,26,2,197,1,failure,0,positive,,
34,blue-collar,married,secondary,no,yes,no,cellular,3,feb,88,5,251,3,failure,0,positive,,
54,technician,divorced,secondary,no,no,no,cellular,3,feb,294,3,-1,0,unknown,0,positive,,
48,unemployed,married,secondary,no,yes,no,cellular,3,feb,109,3,-1,0,unknown,0,positive,,
29,entrepreneur,single,tertiary,no,no,no,cellular,3,feb,667,2,-1,0,unknown,0,positive,,
59,unknown,married,primary,no,no,no,cellular,3,feb,301,2,-1,0,unknown,0,positive,,
41,management,divorced,tertiary,no,no,no,cellular,3,feb,475,3,-1,0,unknown,0,negative,,
58,technician,married,secondary,no,yes,no,cellular,3,feb,193,3,265,2,failure,0,positive,,
58,management,single,tertiary,no,yes,no,telephone,3,feb,140,6,6,6,other,0,positive,,
28,blue-collar,single,secondary,no,no,no,cellular,3,feb,20,5,-1,0,unknown,0,positive,,
30,housemaid,married,tertiary,no,yes,yes,cellular,3,feb,230,3,-1,0,unknown,0,positive,,
57,technician,married,unknown,no,no,no,telephone,3,feb,258,2,-1,0,unknown,0,positive,,
60,technician,married,primary,no,yes,no,cellular,4,feb,387,1,251,1,failure,0,positive,,
59,unemployed,single,secondary,no,no,no,cellular,4,feb,1086,1,-1,0,unknown,0,positive,,
40,services,married,secondary,no,yes,yes,cellular,4,feb,144,1,274,2,other,0,positive,,
42,unemployed,divorced,primary,no,yes,no,cellular,4,feb,102,1,-1,0,unknown,0,positive,,
46,admin.,divorced,secondary,no,yes,no,cellular,4,feb,135,1,-1,0,unknown,0,positive,,
45,blue-collar,married,primary,no,yes,no,cellular,4,feb,211,1,-1,0,unknown,0,positive,,
38,management,single,tertiary,no,yes,yes,cellular,4,feb,139,5,-1,0,unknown,0,positive,,
35,student,single,tertiary,no,yes,no,telephone,4,feb,72,2,247,1,other,0,positive,,
41,blue-collar,married,primary,no,yes,no,cellular,4,feb,69,1,1,1,success,0,positive,,
55,management,married,primary,no,no,no,telephone,4,feb,75,1,-1,0,unknown,0,positive,,
33,technician,married,secondary,no,yes,no,cellular,4,feb,56,1,274,2,failure,0,negative,,
37,services,married,secondary,no,yes,yes,cellular,4,feb,219,2,245,1,failure,0,positive,,
51,management,married,tertiary,no,no,no,telephone,4,feb,52,1,-1,0,unknown,0,positive,,
30,blue-collar,single,primary,no,no,yes,cellular,4,feb,316,1,-1,0,unknown,0,negative,,
43,self-employed,divorced,secondary,no,yes,no,cellular,4,feb,80,2,-1,0,unknown,0,positive,,
